ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
Q96EY8,"Cob(I)yrinic acid a,c-diamide adenosyltransferase, mitochondrial",MMAB,26284726,AF550404,Q96EY8,MMAB_HUMAN,2IDX,,MMAB,HGNC:19331,Human,DB00200
P22413,Ectonucleotide pyrophosphatase/phosphodiesterase family member 1,ENPP1,189650,M57736,P22413,ENPP1_HUMAN,2YS0,,ENPP1,HGNC:3356,Human,DB00811; DB01143
Q9QNF7,Thymidine kinase,TK,8100965,AF243477,Q9QNF7,KITH_HHV1,"",,,,HHV-1,DB00194; DB00249; DB00577
P37023,Serine/threonine-protein kinase receptor R3,ACVRL1,402197,Z22533,P37023,ACVL1_HUMAN,2LCR; 3MY0; 4FAO,,ACVRL1,HGNC:175,Human,DB00171
P30939,5-hydroxytryptamine receptor 1F,HTR1F,307420,L05597,P30939,5HT1F_HUMAN,"",,HTR1F,HGNC:5292,Human,DB00216; DB00247; DB00315; DB00669; DB00696; DB00952; DB00953; DB06148
P0A7Z4,DNA-directed RNA polymerase subunit alpha,rpoA,147715,J01685,P0A7Z4,RPOA_ECOLI,1BDF; 1COO; 1LB2; 1XS9; 3IYD; 3K4G; 3LU0; 3N4M; 3N97; 4JK1; 4JK2; 4KMU; 4KN4; 4KN7; 4MEX; 4MEY; 4S20; 4XSX; 4XSY; 4XSZ; 4YG2; 4YLN; 4YLO; 4YLP; 4ZH2; 4ZH3; 4ZH4; 5BYH,,,,Escherichia coli (strain K12),DB00615
Q9H252,Potassium voltage-gated channel subfamily H member 6,KCNH6,11878259,AF311913,Q9H252,KCNH6_HUMAN,"",,KCNH6,HGNC:18862,Human,DB00308; DB00457; DB00590; DB01110; DB01162
O95665,Neurotensin receptor type 2,NTSR2,3901028,Y10148,O95665,NTR2_HUMAN,"",,NTSR2,HGNC:8040,Human,DB01106
P00326,Alcohol dehydrogenase 1C,ADH1C,28404,X04299,P00326,ADH1G_HUMAN,1DDA; 1HT0; 1U3W,,ADH1C,HGNC:251,Human,DB00157; DB01213; DB01711; DB02131; DB02249; DB02659; DB02721; DB02757; DB02822; DB02871; DB03020; DB03061; DB03226; DB03559; DB04071; DB04113; DB04312; DB04448
P9WIE5,Catalase-peroxidase,katG,,,P9WIE5,KATG_MYCTU,1SFZ; 1SJ2; 2CCA; 2CCD; 4C50; 4C51,,,,Mycobacterium tuberculosis,DB00609; DB00951
P38484,Interferon gamma receptor 2,IFNGR2,463550,U05875,P38484,INGR2_HUMAN,"",,IFNGR2,HGNC:5440,Human,DB00033
P0A749,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,murA,146902,M92358,P0A749,MURA_ECOLI,1A2N; 1UAE; 2Z2C; 3ISS; 3KQJ; 3KR6; 3SWD,,,,Escherichia coli (strain K12),DB00828
O60706,ATP-binding cassette sub-family C member 9,ABCC9,3127176,AF061323,O60706,ABCC9_HUMAN,"",,ABCC9,HGNC:60,Human,DB00171; DB01016; DB09220
P31644,Gamma-aminobutyric acid receptor subunit alpha-5,GABRA5,182916,L08485,P31644,GBRA5_HUMAN,"",,GABRA5,HGNC:4079,Human,DB00231; DB00241; DB00306; DB00312; DB00371; DB00402; DB00418; DB00463; DB00546; DB00599; DB00683; DB00690; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB00898; DB01198; DB01205; DB01215; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01544; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595; DB05087; DB13872
Q96P88,Putative gonadotropin-releasing hormone II receptor,GNRHR2,16589056,AF403014,Q96P88,GNRR2_HUMAN,"",,GNRHR2,HGNC:16341,Human,DB00644; DB00666; DB01406
Q16718,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5,NDUFA5,1373173,U53468,Q16718,NDUA5_HUMAN,"",,NDUFA5,HGNC:7688,Human,DB00157
P66010,Thioredoxin reductase,trxB,14246533,BA000017,P66010,TRXB_STAAM,"",,,,Staphylococcus aureus (strain Mu50 / ATCC 700699),DB00548
P43119,Prostacyclin receptor,PTGIR,495043,L29016,P43119,PI2R_HUMAN,"",,PTGIR,HGNC:9602,Human,DB00374; DB01088; DB01160; DB01240; DB05229; DB11362
P28566,5-hydroxytryptamine receptor 1E,HTR1E,177774,M91467,P28566,5HT1E_HUMAN,"",,HTR1E,HGNC:5291,Human,DB00216; DB00246; DB00247; DB00334; DB00363; DB00408; DB01224; DB01238
Q16739,Ceramide glucosyltransferase,UGCG,1325917,D50840,Q16739,CEGT_HUMAN,"",,UGCG,HGNC:12524,Human,DB00419; DB09039
P48169,Gamma-aminobutyric acid receptor subunit alpha-4,GABRA4,905393,U30461,P48169,GBRA4_HUMAN,"",,GABRA4,HGNC:4078,Human,DB00231; DB00241; DB00306; DB00312; DB00371; DB00418; DB00463; DB00599; DB00683; DB00690; DB00794; DB00842; DB00849; DB00897; DB00898; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01544; DB01558; DB01595; DB05087
P30837,"Aldehyde dehydrogenase X, mitochondrial",ALDH1B1,1263008,M63967,P30837,AL1B1_HUMAN,"",,ALDH1B1,HGNC:407,Human,DB00157
P43007,Neutral amino acid transporter A,SLC1A4,348012,L14595,P43007,SATT_HUMAN,"",,SLC1A4,HGNC:10942,Human,DB00160
Q03154,Aminoacylase-1,ACY1,178071,L07548,Q03154,ACY1_HUMAN,1Q7L,,ACY1,HGNC:177,Human,DB00128; DB06151; DB09130
Q8IYQ7,Threonine synthase-like 1,THNSL1,23243453,BC035132,Q8IYQ7,THNS1_HUMAN,"",,THNSL1,HGNC:26160,Human,DB00114; DB00156
O43497,Voltage-dependent T-type calcium channel subunit alpha-1G,CACNA1G,6625659,AF134986,O43497,CAC1G_HUMAN,"",,CACNA1G,HGNC:1394,Human,DB00347; DB00568; DB00593; DB00661; DB00909; DB01388; DB04841; DB05246
P30049,"ATP synthase subunit delta, mitochondrial",ATP5D,12586,X63422,P30049,ATPD_HUMAN,"",,ATP5D,HGNC:837,Human,DB00228; DB00753; DB01028; DB01159; DB01189; DB01236
P49821,"NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial",NDUFV1,3184148,Y17379,P49821,NDUV1_HUMAN,"",,NDUFV1,HGNC:7716,Human,DB00157
P23975,Sodium-dependent noradrenaline transporter,SLC6A2,189258,M65105,P23975,SC6A2_HUMAN,"",,SLC6A2,HGNC:11048,Human,DB00182; DB00191; DB00193; DB00226; DB00234; DB00285; DB00289; DB00321; DB00344; DB00370; DB00408; DB00422; DB00454; DB00458; DB00476; DB00514; DB00540; DB00543; DB00579; DB00696; DB00715; DB00726; DB00830; DB00852; DB00907; DB00934; DB00937; DB00988; DB01105; DB01114; DB01142; DB01149; DB01151; DB01156; DB01170; DB01173; DB01175; DB01221; DB01242; DB01363; DB01364; DB01381; DB01442; DB01454; DB01576; DB01577; DB01579; DB04821; DB04836; DB04840; DB04889; DB04896; DB05012; DB05688; DB06148; DB06204; DB06700; DB06701; DB08918; DB09167; DB09185; DB12305
Q07343,"cAMP-specific 3',5'-cyclic phosphodiesterase 4B",PDE4B,347122,L20966,Q07343,PDE4B_HUMAN,1F0J; 1JP1; 1JP2; 1RO6; 1RO9; 1ROR; 1TB5; 1XLX; 1XLZ; 1XM4; 1XM6; 1XMU; 1XMY; 1XN0; 1XOS; 1XOT; 1Y2H; 1Y2J; 2CHM; 2QYL; 3D3P; 3FRG; 3G45; 3GWT; 3HC8; 3HDZ; 3HMV; 3KKT; 3LY2; 3O0J; 3O56; 3O57; 3W5E; 3WD9; 4KP6; 4MYQ; 4NW7; 4WZI; 4X0F,,PDE4B,HGNC:8781,Human,DB00131; DB00201; DB00277; DB00651; DB00806; DB00824; DB01088; DB01113; DB01412; DB01427; DB01647; DB01656; DB01791; DB01954; DB01959; DB02660; DB03349; DB03606; DB03807; DB03849; DB04149; DB04530; DB05219; DB05266; DB05676; DB06909; DB08299
P02919,Penicillin-binding protein 1B,mrcB,42468,X02163,P02919,PBPB_ECOLI,3FWL; 3VMA,,,,Escherichia coli (strain K12),DB00274; DB00303; DB00430; DB00438; DB01327; DB01328; DB01329; DB01331; DB01332; DB01414; DB01415; DB01598; DB04570; DB06211; DB11367
P15382,Potassium voltage-gated channel subfamily E member 1,KCNE1,386838,M26685,P15382,KCNE1_HUMAN,2K21,,KCNE1,HGNC:6240,Human,DB00808; DB04957
P16473,Thyrotropin receptor,TSHR,903760,M73747,P16473,TSHR_HUMAN,1XUM; 2XWT; 3G04,,TSHR,HGNC:12373,Human,DB00024
P41252,"Isoleucine--tRNA ligase, cytoplasmic",IARS,551622,D28473,P41252,SYIC_HUMAN,"",,IARS,HGNC:5330,Human,DB00167
P05165,"Propionyl-CoA carboxylase alpha chain, mitochondrial",PCCA,296366,X14608,P05165,PCCA_HUMAN,2CQY; 2JKU,,PCCA,HGNC:8653,Human,DB00121
P28331,"NADH-ubiquinone oxidoreductase 75 kDa subunit, mitochondrial",NDUFS1,38079,X61100,P28331,NDUS1_HUMAN,"",,NDUFS1,HGNC:7707,Human,DB00157
Q9Y5K3,Choline-phosphate cytidylyltransferase B,PCYT1B,3153239,AF052510,Q9Y5K3,PCY1B_HUMAN,"",,PCYT1B,HGNC:8755,Human,DB00122
P51172,Amiloride-sensitive sodium channel subunit delta,SCNN1D,1066457,U38254,P51172,SCNND_HUMAN,"",,SCNN1D,HGNC:10601,Human,DB00384; DB00594
P43155,Carnitine O-acetyltransferase,CRAT,927415,X78706,P43155,CACP_HUMAN,1NM8; 1S5O,,CRAT,HGNC:2342,Human,DB00583; DB01992; DB02648
P51170,Amiloride-sensitive sodium channel subunit gamma,SCNN1G,1004273,X87160,P51170,SCNNG_HUMAN,"",,SCNN1G,HGNC:10602,Human,DB00384; DB00594
P00582,DNA polymerase I,polA,42461,V00317,P00582,DPO1_ECOLI,1D8Y; 1D9D; 1D9F; 1DPI; 1KFD; 1KFS; 1KLN; 1KRP; 1KSP; 1QSL; 2KFN; 2KFZ; 2KZM; 2KZZ,,,,Escherichia coli (strain K12),DB00548; DB08432
P01130,Low-density lipoprotein receptor,LDLR,307121,L00352,P01130,LDLR_HUMAN,1AJJ; 1D2J; 1F5Y; 1F8Z; 1HJ7; 1HZ8; 1I0U; 1IJQ; 1LDL; 1LDR; 1LRX; 1N7D; 1XFE; 2FCW; 2KRI; 2LGP; 2M7P; 2MG9; 2W2M; 2W2N; 2W2O; 2W2P; 2W2Q; 3BPS; 3GCW; 3GCX; 3M0C; 3P5B; 3P5C; 3SO6; 4NE9,,LDLR,HGNC:6547,Human,DB00707
O43181,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 4, mitochondrial",NDUFS4,2655053,AF020351,O43181,NDUS4_HUMAN,"",,NDUFS4,HGNC:7711,Human,DB00157
P35348,Alpha-1A adrenergic receptor,ADRA1A,433201,D25235,P35348,ADA1A_HUMAN,"",,ADRA1A,HGNC:277,Human,DB00211; DB00215; DB00246; DB00248; DB00298; DB00321; DB00334; DB00346; DB00363; DB00368; DB00370; DB00388; DB00408; DB00420; DB00449; DB00450; DB00457; DB00458; DB00477; DB00540; DB00543; DB00575; DB00590; DB00610; DB00622; DB00656; DB00661; DB00668; DB00679; DB00692; DB00696; DB00699; DB00706; DB00723; DB00726; DB00734; DB00751; DB00777; DB00797; DB00800; DB00831; DB00852; DB00865; DB00875; DB00908; DB00925; DB00935; DB00964; DB01069; DB01136; DB01142; DB01149; DB01162; DB01175; DB01186; DB01200; DB01224; DB01238; DB01253; DB01267; DB01295; DB01364; DB01403; DB01472; DB01576; DB01579; DB01614; DB01622; DB01624; DB04855; DB04946; DB05469; DB05492; DB06144; DB06207; DB06216; DB06262; DB06694; DB06706; DB06711; DB06764; DB08950; DB09202; DB09239
Q13621,Solute carrier family 12 member 1,SLC12A1,1373425,U58130,Q13621,S12A1_HUMAN,"",,SLC12A1,HGNC:10910,Human,DB00214; DB00232; DB00310; DB00534; DB00695; DB00761; DB00774; DB00887; DB00903; DB01021; DB01325; DB02925
P03886,NADH-ubiquinone oxidoreductase chain 1,MT-ND1,13004,V00662,P03886,NU1M_HUMAN,"",,MT-ND1,HGNC:7455,Human,DB00157; DB01028; DB01159; DB01189; DB01236; DB04464; DB12695
P07202,Thyroid peroxidase,TPO,339867,J02969,P07202,PERT_HUMAN,"",,TPO,HGNC:12015,Human,DB00389; DB00509; DB00550; DB00763; DB08604; DB11085
P41180,Extracellular calcium-sensing receptor,CASR,599820,X81086,P41180,CASR_HUMAN,"",,CASR,HGNC:1514,Human,DB00127; DB00994; DB01012; DB05255; DB11093; DB11348; DB12865
P02787,Serotransferrin,TF,339453,M12530,P02787,TRFE_HUMAN,1A8E; 1A8F; 1B3E; 1BP5; 1BTJ; 1D3K; 1D4N; 1DTG; 1FQE; 1FQF; 1JQF; 1N7W; 1N7X; 1N84; 1OQG; 1OQH; 1RYO; 1SUV; 2HAU; 2HAV; 2O7U; 2O84; 3FGS; 3QYT; 3S9L; 3S9M; 3S9N; 3SKP; 3V83; 3V89; 3V8X; 3VE1; 4H0W; 4X1B; 4X1D,,TF,HGNC:11740,Human,DB00515; DB00677; DB01370; DB01592; DB01593; DB06757; DB09130; DB11136
P04626,Receptor tyrosine-protein kinase erbB-2,ERBB2,553282,M11767,P04626,ERBB2_HUMAN,1MFG; 1MFL; 1MW4; 1N8Z; 1OVC; 1QR1; 1S78; 2A91; 2JWA; 2KS1; 2L4K; 3BE1; 3H3B; 3MZW; 3N85; 3PP0; 3RCD; 3WLW; 3WSQ; 4GFU; 4HRL; 4HRM; 4HRN,,ERBB2,HGNC:3430,Human,DB00072; DB01259; DB04988; DB05773; DB05944; DB06366; DB08916; DB11652; DB11973
P17568,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,NDUFB7,180233,M33374,P17568,NDUB7_HUMAN,"",,NDUFB7,HGNC:7702,Human,DB00157
O94788,Retinal dehydrogenase 2,ALDH1A2,3970842,AB015226,O94788,AL1A2_HUMAN,"",,ALDH1A2,HGNC:15472,Human,DB00157; DB00162; DB00755
P06478,Thymidine kinase,TK,330210,J02224,P06478,KITH_HHV1C,"",,,,HHV-1,DB00299
P48039,Melatonin receptor type 1A,MTNR1A,602130,U14108,P48039,MTR1A_HUMAN,"",,MTNR1A,HGNC:7463,Human,DB00980; DB01065; DB02709; DB06594; DB09071
P20701,Integrin alpha-L,ITGAL,31422,Y00796,P20701,ITAL_HUMAN,1CQP; 1DGQ; 1IJ4; 1LFA; 1MJN; 1MQ8; 1MQ9; 1MQA; 1RD4; 1T0P; 1XDD; 1XDG; 1XUO; 1ZON; 1ZOO; 1ZOP; 2ICA; 2K8O; 2M3E; 2O7N; 3BN3; 3BQM; 3BQN; 3E2M; 3EOA; 3EOB; 3F74; 3F78; 3HI6; 3M6F; 3TCX; 4IXD,,ITGAL,HGNC:6148,Human,DB00095; DB00098; DB00227; DB00641; DB02177; DB03932; DB04724; DB06972; DB07486; DB11611
P54687,"Branched-chain-amino-acid aminotransferase, cytosolic",BCAT1,1036780,U21551,P54687,BCAT1_HUMAN,2ABJ; 2COG; 2COI; 2COJ,,BCAT1,HGNC:976,Human,DB00114; DB00142; DB00149; DB00161; DB00167; DB07544
O75600,"2-amino-3-ketobutyrate coenzyme A ligase, mitochondrial",GCAT,3342906,AF077740,O75600,KBL_HUMAN,"",,GCAT,HGNC:4188,Human,DB00114; DB00145
P28329,Choline O-acetyltransferase,CHAT,301096,S56138,P28329,CLAT_HUMAN,2FY2; 2FY3; 2FY4; 2FY5,,CHAT,HGNC:1912,Human,DB00184
P04424,Argininosuccinate lyase,ASL,28878,Y00753,P04424,ARLY_HUMAN,1AOS; 1K62,,ASL,HGNC:746,Human,DB00125; DB02267; DB03814
P25101,Endothelin-1 receptor,EDNRA,238636,S63938,P25101,EDNRA_HUMAN,"",,EDNRA,HGNC:3179,Human,DB00559; DB00945; DB04674; DB04883; DB05290; DB05367; DB06268; DB06403; DB08932; DB12548
P40394,Alcohol dehydrogenase class 4 mu/sigma chain,ADH7,516618,L33179,P40394,ADH7_HUMAN,1AGN; 1D1S; 1D1T,,ADH7,HGNC:256,Human,DB00157
P34903,Gamma-aminobutyric acid receptor subunit alpha-3,GABRA3,386424,S62908,P34903,GBRA3_HUMAN,"",,GABRA3,HGNC:4077,Human,DB00231; DB00241; DB00306; DB00312; DB00371; DB00402; DB00418; DB00425; DB00463; DB00546; DB00599; DB00683; DB00690; DB00794; DB00801; DB00829; DB00842; DB00849; DB00897; DB00898; DB01198; DB01215; DB01351; DB01352; DB01353; DB01354; DB01355; DB01483; DB01496; DB01544; DB01558; DB01559; DB01567; DB01588; DB01589; DB01594; DB01595; DB04903; DB05087; DB09166; DB13872
Q9P0J0,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 13,NDUFA13,11055599,AF286697,Q9P0J0,NDUAD_HUMAN,"",,NDUFA13,HGNC:17194,Human,DB00157
Q15274,Nicotinate-nucleotide pyrophosphorylase [carboxylating],QPRT,1060907,D78177,Q15274,NADC_HUMAN,2JBM; 3LAR; 4KWV; 4KWW; 4R3X; 4R3Y,,QPRT,HGNC:9755,Human,DB00627
P47871,Glucagon receptor,GCGR,439690,U03469,P47871,GLR_HUMAN,2A83; 3CZF; 4ERS; 4L6R; 4LF3,,GCGR,HGNC:4192,Human,DB00040
Q12797,Aspartyl/asparaginyl beta-hydroxylase,ASPH,458032,U03109,Q12797,ASPH_HUMAN,5APA,,ASPH,HGNC:757,Human,DB00128; DB00139
P17174,"Aspartate aminotransferase, cytoplasmic",GOT1,179067,M37400,P17174,AATC_HUMAN,3II0; 3WZF,,GOT1,HGNC:4432,Human,DB00114; DB00128; DB00142; DB00151; DB04299; DB09130
P02768,Serum albumin,ALB,28590,V00494,P02768,ALBU_HUMAN,1AO6; 1BJ5; 1BKE; 1BM0; 1E78; 1E7A; 1E7B; 1E7C; 1E7E; 1E7F; 1E7G; 1E7H; 1E7I; 1GNI; 1GNJ; 1H9Z; 1HA2; 1HK1; 1HK2; 1HK3; 1HK4; 1HK5; 1N5U; 1O9X; 1TF0; 1UOR; 1YSX; 2BX8; 2BXA; 2BXB; 2BXC; 2BXD; 2BXE; 2BXF; 2BXG; 2BXH; 2BXI; 2BXK; 2BXL; 2BXM; 2BXN; 2BXO; 2BXP; 2BXQ; 2ESG; 2I2Z; 2I30; 2N0X; 2VDB; 2VUE; 2VUF; 2XSI; 2XVQ; 2XVU; 2XVV; 2XVW; 2XW0; 2XW1; 2YDF; 3A73; 3B9L; 3B9M; 3CX9; 3JQZ; 3JRY; 3LU6; 3LU7; 3LU8; 3SQJ; 3TDL; 3UIV; 4BKE; 4E99; 4EMX; 4G03; 4G04; 4HGK; 4HGM; 4IW1; 4IW2; 4K2C; 4K71; 4L8U; 4L9K; 4L9Q; 4LA0; 4LB2; 4LB9; 4N0F; 4N0U; 4S1Y,,ALB,HGNC:399,Human,DB00199; DB00276; DB00493; DB00545; DB01045; DB03255; DB06713; DB06728; DB11359
O14646,Chromodomain-helicase-DNA-binding protein 1,CHD1,2645429,AF006513,O14646,CHD1_HUMAN,2B2T; 2B2U; 2B2V; 2B2W; 2B2Y; 4B4C; 4NW2; 4O42,,CHD1,HGNC:1915,Human,DB00445
P28335,5-hydroxytryptamine receptor 2C,HTR2C,338028,M81778,P28335,5HT2C_HUMAN,"",,HTR2C,HGNC:5295,Human,DB00193; DB00215; DB00246; DB00247; DB00248; DB00268; DB00321; DB00334; DB00363; DB00370; DB00408; DB00413; DB00420; DB00434; DB00458; DB00472; DB00477; DB00540; DB00543; DB00574; DB00589; DB00623; DB00656; DB00696; DB00714; DB00726; DB00734; DB00777; DB00805; DB00934; DB01079; DB01142; DB01149; DB01151; DB01186; DB01191; DB01200; DB01224; DB01238; DB01239; DB01242; DB01267; DB01392; DB01403; DB01454; DB01537; DB04871; DB04884; DB05492; DB06144; DB06148; DB06216; DB06512; DB06594; DB09014; DB12163
O60391,"Glutamate receptor ionotropic, NMDA 3B",GRIN3B,3025446,AC004528,O60391,NMD3B_HUMAN,"",,GRIN3B,HGNC:16768,Human,DB00142; DB00145; DB01159; DB01173; DB01520
P22748,Carbonic anhydrase 4,CA4,179791,M83670,P22748,CAH4_HUMAN,1ZNC; 3F7B; 3F7U; 3FW3,,CA4,HGNC:1375,Human,DB00232; DB00273; DB00311; DB00436; DB00562; DB00606; DB00703; DB00774; DB00819; DB00869; DB00880; DB00909; DB00999; DB01021; DB01144; DB01194; DB08846; DB09460
Q7Z2H8,Proton-coupled amino acid transporter 1,SLC36A1,31324239,AF516142,Q7Z2H8,S36A1_HUMAN,"",,SLC36A1,HGNC:18761,Human,DB00145; DB00160
P05543,Thyroxine-binding globulin,SERPINA7,338697,M14091,P05543,THBG_HUMAN,2CEO; 2RIV; 2RIW; 2XN3; 2XN5; 2XN6; 2XN7,,SERPINA7,HGNC:11583,Human,DB09130
P02671,Fibrinogen alpha chain,FGA,13591824,AF361104,P02671,FIBA_HUMAN,1BBR; 1DM4; 1FPH; 1FZA; 1FZB; 1FZC; 1FZD; 1FZE; 1FZF; 1FZG; 1LT9; 1LTJ; 1N86; 1N8E; 1RE3; 1RE4; 1RF0; 1RF1; 1YCP; 2A45; 2FFD; 2H43; 2HLO; 2HOD; 2HPC; 2OYH; 2OYI; 2Q9I; 2XNX; 2XNY; 2Z4E; 3AT0; 3BVH; 3E1I; 3GHG; 3H32; 3HUS; 4F27; 5CFA,,FGA,HGNC:3661,Human,DB00009; DB00015; DB00029; DB00031; DB00364; DB01593; DB04919; DB05099; DB05675; DB11311; DB13151
P18405,3-oxo-5-alpha-steroid 4-dehydrogenase 1,SRD5A1,177767,M32313,P18405,S5A1_HUMAN,"",,SRD5A1,HGNC:11284,Human,DB00367; DB01126; DB01216; DB09389
P09417,Dihydropteridine reductase,QDPR,30819,X04882,P09417,DHPR_HUMAN,1HDR,,QDPR,HGNC:9752,Human,DB00157; DB03814
Q86Y39,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11,NDUFA11,28170654,AJ539081,Q86Y39,NDUAB_HUMAN,"",,NDUFA11,HGNC:20371,Human,DB00157
P04406,Glyceraldehyde-3-phosphate dehydrogenase,GAPDH,31645,X01677,P04406,G3P_HUMAN,1U8F; 1ZNQ; 2FEH; 3GPD; 4WNC; 4WNI,,GAPDH,HGNC:4141,Human,DB00157; DB02059; DB03893; DB07347; DB09130
P05166,"Propionyl-CoA carboxylase beta chain, mitochondrial",PCCB,312812,X73424,P05166,PCCB_HUMAN,"",,PCCB,HGNC:8654,Human,DB00121; DB00161
O14561,"Acyl carrier protein, mitochondrial",NDUFAB1,4567042,AF087660,O14561,ACPM_HUMAN,2DNW,,NDUFAB1,HGNC:7694,Human,DB00157
P09884,DNA polymerase alpha catalytic subunit,POLA1,35568,X06745,P09884,DPOLA_HUMAN,1K0P; 1K18; 1N5G; 4Q5V; 4QCL; 4Y97,,POLA1,HGNC:9173,Human,DB00242; DB00631; DB01073; DB01280
P22891,Vitamin K-dependent protein Z,PROZ,190464,M55670,P22891,PROZ_HUMAN,3F1S; 3H5C,,PROZ,HGNC:9460,Human,DB00170
P00363,Fumarate reductase flavoprotein subunit,frdA,145263,J01611,P00363,FRDA_ECOLI,1KF6; 1KFY; 1L0V; 2B76; 3CIR; 3P4P; 3P4Q; 3P4R; 3P4S; 4KX6,,,,Escherichia coli (strain K12),DB00730; DB07490; DB07918
O43678,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,NDUFA2,2909862,AF047185,O43678,NDUA2_HUMAN,1S3A,,NDUFA2,HGNC:7685,Human,DB00157
P03905,NADH-ubiquinone oxidoreductase chain 4,MT-ND4,"",J01415,P03905,NU4M_HUMAN,"",,MT-ND4,HGNC:7459,Human,DB00157
P15428,15-hydroxyprostaglandin dehydrogenase [NAD(+)],HPGD,1203984,L76465,P15428,PGDH_HUMAN,2GDZ,,HPGD,HGNC:5154,Human,DB00157
Q12791,Calcium-activated potassium channel subunit alpha-1,KCNMA1,537439,U13913,Q12791,KCMA1_HUMAN,2K44; 3MT5; 3NAF,,KCNMA1,HGNC:6284,Human,DB00356; DB00436; DB00774; DB00999; DB01003; DB01110; DB01119; DB01159; DB04209
P00352,Retinal dehydrogenase 1,ALDH1A1,178372,M31994,P00352,AL1A1_HUMAN,4WB9; 4WJ9; 4WP7; 4WPN; 4X4L; 5AC2,,ALDH1A1,HGNC:402,Human,DB00157; DB00162; DB00755; DB04447
Q05486,Protein P,P,59427,X69798,Q05486,DPOL_HBVF1,"",,,,HBV-F,DB00709; DB01265
P16066,Atrial natriuretic peptide receptor 1,NPR1,28230,X15357,P16066,ANPRA_HUMAN,"",,NPR1,HGNC:7943,Human,DB00325; DB00727; DB00883; DB01612; DB01613; DB04899; DB05034
P06401,Progesterone receptor,PGR,35652,X51730,P06401,PRGR_HUMAN,1A28; 1E3K; 1SQN; 1SR7; 1ZUC; 2C7A; 2OVH; 2OVM; 2W8Y; 3D90; 3G8O; 3HQ5; 3KBA; 3ZR7; 3ZRA; 3ZRB; 4A2J; 4APU; 4OAR,,PGR,HGNC:8910,Human,DB00294; DB00304; DB00351; DB00367; DB00378; DB00396; DB00421; DB00431; DB00588; DB00603; DB00648; DB00717; DB00764; DB00823; DB00834; DB00957; DB01395; DB01406; DB01428; DB01431; DB02746; DB02998; DB04787; DB05253; DB06713; DB06789; DB08867; DB09123; DB09389; DB11064; DB11219
P0A6R0,3-oxoacyl-[acyl-carrier-protein] synthase 3,fabH,145898,M77744,P0A6R0,FABH_ECOLI,1EBL; 1HN9; 1HND; 1HNH; 1HNJ; 1HNK; 1MZS; 2EFT; 2GYO; 3IL9,,,,Escherichia coli (strain K12),DB01034; DB01992; DB02039; DB02316; DB03661; DB04524
O43837,"Isocitrate dehydrogenase [NAD] subunit beta, mitochondrial",IDH3B,2737886,U49283,O43837,IDH3B_HUMAN,"",,IDH3B,HGNC:5385,Human,DB00157
P08172,Muscarinic acetylcholine receptor M2,CHRM2,177990,M16404,P08172,ACM2_HUMAN,1LUB; 3UON; 4MQS; 4MQT,,CHRM2,HGNC:1951,Human,DB00202; DB00246; DB00280; DB00321; DB00332; DB00334; DB00340; DB00342; DB00363; DB00376; DB00383; DB00387; DB00392; DB00408; DB00411; DB00420; DB00424; DB00434; DB00458; DB00462; DB00483; DB00496; DB00505; DB00508; DB00517; DB00540; DB00572; DB00622; DB00715; DB00725; DB00728; DB00747; DB00767; DB00777; DB00785; DB00804; DB00809; DB00835; DB00907; DB00934; DB00986; DB01019; DB01036; DB01062; DB01069; DB01075; DB01085; DB01135; DB01142; DB01148; DB01151; DB01224; DB01226; DB01231; DB01238; DB01239; DB01336; DB01337; DB01338; DB01403; DB01409; DB01591; DB03128; DB05752; DB06702; DB06787; DB08801; DB08897; DB09076; DB09167; DB09262; DB09300
Q9NSD9,Phenylalanine--tRNA ligase beta subunit,FARSB,7768938,D84430,Q9NSD9,SYFB_HUMAN,3L4G,,FARSLB,HGNC:17800,Human,DB00120
P52569,Cationic amino acid transporter 2,SLC7A2,849051,D29990,P52569,CTR2_HUMAN,"",,SLC7A2,HGNC:11060,Human,DB00123; DB00129
P13922,Bifunctional dihydrofolate reductase-thymidylate synthase,,160260,M22159,P13922,DRTS_PLAFK,1J3I; 1J3J; 1J3K; 3DG8; 3DGA,,,,Plasmodium falciparum (isolate K1 / Thailand),DB00205; DB01131; DB01299
P29166,Iron hydrogenase 1,,144836,M81737,P29166,PHF1_CLOPA,1C4A; 1C4C; 1FEH; 3C8Y; 4XDC; 4XDD; 5BYQ; 5BYR; 5BYS,,,,Clostridium pasteurianum,DB00916
